SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,OCCUPATION_TYPE
345333,1,Cash loans,F,99000.0,381528.0,30271.5,Commercial associate,Incomplete higher,29,Sales staff
345337,1,Cash loans,F,157500.0,1190340.0,63409.5,Working,Secondary / secondary special,64,Sales staff
345372,1,Revolving loans,F,99000.0,180000.0,9000.0,Working,Secondary / secondary special,21,Drivers
345389,1,Cash loans,M,180000.0,272520.0,21528.0,State servant,Secondary / secondary special,48,Sales staff
345415,1,Cash loans,M,112500.0,417024.0,25200.0,Working,Secondary / secondary special,24,Sales staff
345439,1,Cash loans,F,90000.0,175500.0,8311.5,Working,Secondary / secondary special,40,Laborers
345462,1,Cash loans,F,144000.0,1303812.0,38250.0,Working,Secondary / secondary special,64,Cleaning staff
345464,1,Cash loans,F,112500.0,1278045.0,41359.5,State servant,Higher education,25,Core staff
345522,1,Cash loans,F,202500.0,573628.5,27724.5,Working,Secondary / secondary special,38,High skill tech staff
345610,1,Revolving loans,F,121500.0,360000.0,18000.0,State servant,Higher education,54,Core staff
345618,1,Cash loans,F,112500.0,278460.0,21676.5,Working,Secondary / secondary special,60,Medicine staff
345642,1,Cash loans,M,90000.0,225000.0,11074.5,Working,Secondary / secondary special,35,Laborers
345668,1,Cash loans,F,54000.0,343800.0,13090.5,Working,Secondary / secondary special,34,Sales staff
345678,1,Cash loans,M,90000.0,405000.0,20808.0,Working,Secondary / secondary special,27,Drivers
345737,1,Cash loans,F,126000.0,990432.0,33849.0,Working,Secondary / secondary special,43,High skill tech staff
345801,1,Cash loans,F,135000.0,254700.0,27153.0,Working,Secondary / secondary special,28,Sales staff
345886,1,Cash loans,F,157500.0,675000.0,24799.5,Working,Secondary / secondary special,50,Laborers
345954,1,Cash loans,F,180000.0,733315.5,43006.5,Working,Higher education,30,Sales staff
345955,1,Cash loans,M,87750.0,244584.0,19453.5,Working,Lower secondary,53,Laborers
345967,1,Cash loans,F,90000.0,900000.0,26316.0,Working,Higher education,32,Realty agents
345993,1,Cash loans,F,202500.0,1226511.0,35860.5,Commercial associate,Higher education,48,Sales staff
345997,1,Cash loans,M,112500.0,584766.0,28260.0,Working,Secondary / secondary special,28,Laborers
346007,1,Cash loans,F,157500.0,225000.0,17905.5,Working,Higher education,24,Sales staff
346031,1,Revolving loans,F,112500.0,180000.0,9000.0,State servant,Secondary / secondary special,23,Medicine staff
346037,1,Cash loans,F,148500.0,348264.0,27513.0,Working,Lower secondary,35,Cleaning staff
346050,1,Cash loans,F,315000.0,835380.0,42840.0,Commercial associate,Incomplete higher,35,Accountants
346060,1,Cash loans,F,202500.0,675000.0,32602.5,Working,Higher education,48,Medicine staff
346090,1,Cash loans,F,33750.0,284400.0,13963.5,Working,Secondary / secondary special,35,Cleaning staff
346097,1,Revolving loans,F,112500.0,337500.0,16875.0,Working,Secondary / secondary special,34,Sales staff
346107,1,Cash loans,F,270000.0,900000.0,46084.5,State servant,Higher education,30,Core staff
346133,1,Cash loans,M,157500.0,326439.0,16006.5,Working,Secondary / secondary special,46,Low-skill Laborers
346186,1,Cash loans,F,90000.0,199080.0,15727.5,Working,Secondary / secondary special,21,Waiters/barmen staff
346189,1,Cash loans,M,112500.0,159264.0,10773.0,Working,Secondary / secondary special,29,Secretaries
346199,1,Cash loans,F,225000.0,2013840.0,59013.0,Working,Secondary / secondary special,33,High skill tech staff
346254,1,Cash loans,M,157500.0,454500.0,36040.5,Working,Secondary / secondary special,39,Drivers
346285,1,Cash loans,F,225000.0,603000.0,23494.5,Commercial associate,Secondary / secondary special,64,Core staff
346304,1,Cash loans,F,270000.0,711072.0,25668.0,Commercial associate,Secondary / secondary special,38,Laborers
346327,1,Cash loans,F,184500.0,1037128.5,42372.0,Commercial associate,Secondary / secondary special,24,High skill tech staff
346332,1,Cash loans,F,148500.0,242595.0,16411.5,Working,Secondary / secondary special,28,Sales staff
346351,1,Cash loans,F,180000.0,1061599.5,31167.0,Commercial associate,Secondary / secondary special,42,Sales staff
346369,1,Cash loans,M,99000.0,895500.0,29722.5,Working,Secondary / secondary special,34,Drivers
346381,1,Cash loans,M,157500.0,630000.0,32296.5,Commercial associate,Secondary / secondary special,41,Managers
346412,1,Revolving loans,M,135000.0,202500.0,10125.0,Working,Secondary / secondary special,32,Security staff
346417,1,Cash loans,M,135000.0,1024740.0,55719.0,Working,Secondary / secondary special,30,Laborers
346431,1,Cash loans,M,315000.0,499212.0,39442.5,Commercial associate,Secondary / secondary special,49,Laborers
346441,1,Cash loans,F,180000.0,647046.0,19048.5,Commercial associate,Secondary / secondary special,33,Sales staff
346458,1,Cash loans,F,144000.0,284400.0,22599.0,Working,Secondary / secondary special,46,Cooking staff
346459,1,Cash loans,F,202500.0,130824.0,10462.5,Working,Secondary / secondary special,50,Low-skill Laborers
346487,1,Cash loans,M,225000.0,1436850.0,42012.0,Working,Secondary / secondary special,49,Laborers
346528,1,Cash loans,F,157500.0,301464.0,23949.0,Working,Secondary / secondary special,34,Core staff
346556,1,Cash loans,F,126000.0,521280.0,28278.0,Working,Secondary / secondary special,29,Drivers
346569,1,Cash loans,F,135000.0,840996.0,27261.0,Working,Secondary / secondary special,30,Sales staff
346601,1,Cash loans,M,157500.0,904500.0,29308.5,Working,Secondary / secondary special,30,Laborers
346628,1,Revolving loans,F,67500.0,270000.0,13500.0,Working,Secondary / secondary special,47,Laborers
346640,1,Revolving loans,F,126000.0,270000.0,13500.0,Working,Secondary / secondary special,48,Medicine staff
346664,1,Cash loans,M,112500.0,508495.5,21672.0,Working,Secondary / secondary special,54,Laborers
346665,1,Cash loans,M,157500.0,545040.0,25537.5,Working,Secondary / secondary special,30,Laborers
346678,1,Cash loans,M,135000.0,251280.0,13761.0,Working,Secondary / secondary special,26,Laborers
346681,1,Cash loans,F,112500.0,601470.0,30838.5,Working,Secondary / secondary special,54,Cleaning staff
346732,1,Cash loans,M,247500.0,1014790.5,54198.0,State servant,Secondary / secondary special,48,Drivers
346740,1,Cash loans,F,121500.0,781920.0,25969.5,Commercial associate,Secondary / secondary special,53,Sales staff
346758,1,Cash loans,F,90000.0,130320.0,14161.5,Working,Secondary / secondary special,42,Laborers
346780,1,Cash loans,F,171000.0,312768.0,17095.5,Commercial associate,Higher education,40,Core staff
346805,1,Cash loans,F,202500.0,402939.0,21987.0,Working,Secondary / secondary special,47,Drivers
346814,1,Cash loans,F,90000.0,381528.0,18684.0,Working,Secondary / secondary special,23,Laborers
346861,1,Cash loans,M,157500.0,755190.0,36459.0,Working,Secondary / secondary special,35,Core staff
346864,1,Cash loans,F,76500.0,198000.0,9760.5,Working,Secondary / secondary special,48,Laborers
346873,1,Cash loans,F,90000.0,251280.0,13153.5,Working,Higher education,42,Medicine staff
346888,1,Revolving loans,F,81000.0,202500.0,10125.0,Working,Secondary / secondary special,24,Core staff
346897,1,Cash loans,M,180000.0,900000.0,29164.5,Commercial associate,Secondary / secondary special,46,Drivers
346913,1,Cash loans,M,135000.0,284400.0,19134.0,Working,Secondary / secondary special,51,Drivers
346935,1,Cash loans,M,67500.0,343800.0,16852.5,Working,Secondary / secondary special,51,Waiters/barmen staff
346961,1,Cash loans,M,180000.0,450000.0,27193.5,Working,Lower secondary,44,Drivers
346985,1,Cash loans,M,180000.0,450000.0,22977.0,Working,Secondary / secondary special,27,Laborers
346986,1,Cash loans,M,112500.0,291915.0,26901.0,Working,Secondary / secondary special,23,Low-skill Laborers
346989,1,Cash loans,M,90000.0,314100.0,16164.0,Working,Secondary / secondary special,29,Drivers
346997,1,Cash loans,F,112500.0,755190.0,36459.0,Commercial associate,Secondary / secondary special,39,Laborers
346999,1,Cash loans,M,157500.0,296280.0,21690.0,Working,Secondary / secondary special,47,Laborers
347012,1,Revolving loans,F,112500.0,180000.0,9000.0,Commercial associate,Secondary / secondary special,23,Sales staff
347041,1,Cash loans,F,157500.0,545040.0,25537.5,Working,Secondary / secondary special,38,Laborers
347054,1,Cash loans,F,81000.0,314055.0,16573.5,Working,Secondary / secondary special,51,Medicine staff
347082,1,Cash loans,F,112500.0,344043.0,27715.5,Commercial associate,Secondary / secondary special,27,Cleaning staff
347085,1,Cash loans,M,126000.0,152820.0,15241.5,Commercial associate,Secondary / secondary special,24,Laborers
347090,1,Cash loans,F,180000.0,1303812.0,42187.5,Working,Secondary / secondary special,47,Managers
347119,1,Cash loans,F,135000.0,521280.0,41926.5,Working,Secondary / secondary special,27,Laborers
347158,1,Cash loans,M,130500.0,364500.0,24489.0,Commercial associate,Secondary / secondary special,35,Security staff
347160,1,Revolving loans,M,103500.0,180000.0,9000.0,Commercial associate,Secondary / secondary special,26,Laborers
347168,1,Revolving loans,F,112500.0,225000.0,11250.0,Working,Secondary / secondary special,33,Core staff
347215,1,Cash loans,F,103500.0,225000.0,15219.0,Working,Secondary / secondary special,32,Drivers
347218,1,Cash loans,M,180000.0,447768.0,29920.5,Commercial associate,Secondary / secondary special,23,Laborers
347233,1,Cash loans,M,202500.0,436500.0,29299.5,Working,Secondary / secondary special,29,Drivers
347242,1,Cash loans,F,108000.0,1256400.0,36864.0,Working,Secondary / secondary special,40,Managers
347247,1,Cash loans,F,67500.0,521280.0,23089.5,Working,Secondary / secondary special,52,Sales staff
347271,1,Cash loans,F,130500.0,454500.0,17739.0,Working,Higher education,29,Core staff
347284,1,Cash loans,F,67500.0,342000.0,16762.5,Commercial associate,Secondary / secondary special,49,Medicine staff
347310,1,Cash loans,F,175500.0,640080.0,29970.0,Commercial associate,Secondary / secondary special,26,Sales staff
347317,1,Cash loans,M,135000.0,539100.0,27522.0,Commercial associate,Secondary / secondary special,52,Core staff
347330,1,Cash loans,M,157500.0,450000.0,27324.0,Working,Secondary / secondary special,50,Drivers
347337,1,Cash loans,M,112500.0,900000.0,38133.0,Working,Secondary / secondary special,38,Security staff
347345,1,Cash loans,M,135000.0,521280.0,27423.0,Working,Secondary / secondary special,50,Laborers
347354,1,Cash loans,F,67500.0,107820.0,5314.5,Working,Secondary / secondary special,54,Sales staff
347364,1,Cash loans,F,90000.0,781920.0,25969.5,Commercial associate,Secondary / secondary special,40,Core staff
347367,1,Revolving loans,M,130500.0,180000.0,9000.0,Commercial associate,Higher education,25,Sales staff
347370,1,Cash loans,M,180000.0,709879.5,36373.5,Working,Secondary / secondary special,40,Laborers
347382,1,Cash loans,F,121500.0,284400.0,19134.0,Working,Secondary / secondary special,28,Sales staff
347412,1,Cash loans,M,225000.0,494550.0,39780.0,Commercial associate,Secondary / secondary special,53,Laborers
347444,1,Cash loans,F,112500.0,284400.0,18643.5,Commercial associate,Secondary / secondary special,27,Cooking staff
347495,1,Cash loans,M,121500.0,443088.0,18045.0,Working,Secondary / secondary special,52,Drivers
347528,1,Cash loans,F,81000.0,199080.0,13090.5,Working,Secondary / secondary special,28,Laborers
347547,1,Cash loans,M,153000.0,307287.0,28314.0,Working,Higher education,47,Security staff
347548,1,Cash loans,F,126000.0,781920.0,31392.0,Working,Secondary / secondary special,36,Security staff
347563,1,Cash loans,M,225000.0,450000.0,20979.0,Working,Higher education,34,Laborers
347567,1,Cash loans,F,85500.0,182016.0,12294.0,Working,Secondary / secondary special,44,High skill tech staff
347580,1,Cash loans,M,135000.0,284400.0,13257.0,Working,Secondary / secondary special,43,Laborers
347582,1,Cash loans,F,67500.0,207000.0,14130.0,Working,Secondary / secondary special,54,Cooking staff
347604,1,Cash loans,M,135000.0,225000.0,15219.0,Commercial associate,Secondary / secondary special,31,Laborers
347625,1,Cash loans,M,166500.0,359725.5,13689.0,Working,Secondary / secondary special,37,Laborers
347641,1,Cash loans,F,126000.0,454500.0,44406.0,Working,Secondary / secondary special,23,Core staff
347645,1,Cash loans,M,135000.0,797868.0,25866.0,Working,Higher education,42,Laborers
347653,1,Cash loans,F,247500.0,1074856.5,30294.0,Working,Higher education,54,Managers
347654,1,Cash loans,F,135000.0,436032.0,21208.5,Working,Secondary / secondary special,34,Sales staff
347681,1,Cash loans,F,135000.0,1118286.0,36202.5,Working,Secondary / secondary special,52,Sales staff
347695,1,Cash loans,F,225000.0,161730.0,12645.0,Commercial associate,Higher education,37,Managers
347704,1,Cash loans,M,72000.0,295668.0,14508.0,Working,Secondary / secondary special,42,Laborers
347723,1,Cash loans,F,225000.0,900000.0,35689.5,Commercial associate,Secondary / secondary special,52,Sales staff
347724,1,Cash loans,F,90000.0,788103.0,28435.5,Working,Secondary / secondary special,29,Medicine staff
347726,1,Cash loans,M,247500.0,677664.0,34731.0,Commercial associate,Secondary / secondary special,24,Drivers
347746,1,Cash loans,M,315000.0,437818.5,49527.0,Commercial associate,Higher education,31,Managers
347758,1,Cash loans,M,135000.0,142632.0,17055.0,Working,Secondary / secondary special,31,Laborers
347762,1,Cash loans,M,202500.0,1215000.0,35653.5,Commercial associate,Secondary / secondary special,58,Drivers
347800,1,Cash loans,M,112500.0,432990.0,31635.0,Working,Secondary / secondary special,29,Laborers
347804,1,Cash loans,F,202500.0,270000.0,13261.5,Working,Secondary / secondary special,53,Accountants
347820,1,Cash loans,M,157500.0,729792.0,39721.5,Working,Secondary / secondary special,41,Laborers
347831,1,Cash loans,F,180000.0,296280.0,23539.5,Working,Secondary / secondary special,27,Laborers
347866,1,Cash loans,F,144000.0,590337.0,25141.5,Working,Secondary / secondary special,42,Drivers
347871,1,Cash loans,M,315000.0,675000.0,24930.0,Working,Secondary / secondary special,35,Drivers
347898,1,Cash loans,F,67500.0,521280.0,35392.5,Working,Secondary / secondary special,28,Core staff
347914,1,Cash loans,M,112500.0,640080.0,31261.5,Working,Secondary / secondary special,56,Drivers
347961,1,Cash loans,M,90000.0,298512.0,20079.0,Working,Secondary / secondary special,27,Laborers
347970,1,Cash loans,F,76500.0,76410.0,8235.0,Working,Secondary / secondary special,28,Core staff
347974,1,Cash loans,F,202500.0,550980.0,43528.5,Commercial associate,Secondary / secondary special,35,Sales staff
348034,1,Cash loans,M,247500.0,1441521.0,47641.5,Working,Secondary / secondary special,60,Drivers
348102,1,Cash loans,F,247500.0,945000.0,33943.5,Working,Secondary / secondary special,51,Laborers
348159,1,Cash loans,M,157500.0,675000.0,31279.5,Working,Higher education,43,Security staff
348165,1,Cash loans,M,90000.0,634482.0,23440.5,Working,Lower secondary,47,Laborers
348193,1,Cash loans,M,202500.0,427500.0,17541.0,Working,Secondary / secondary special,26,Sales staff
348194,1,Cash loans,M,180000.0,942300.0,36643.5,Working,Secondary / secondary special,45,Laborers
348215,1,Cash loans,F,225000.0,545040.0,26640.0,Working,Secondary / secondary special,29,Low-skill Laborers
348224,1,Revolving loans,F,103500.0,135000.0,6750.0,Working,Secondary / secondary special,49,Cleaning staff
348329,1,Cash loans,F,135000.0,986274.0,35073.0,Working,Secondary / secondary special,39,Sales staff
348360,1,Cash loans,F,135000.0,194742.0,10692.0,Commercial associate,Secondary / secondary special,36,Sales staff
348372,1,Cash loans,F,90000.0,545040.0,25407.0,Working,Secondary / secondary special,33,Laborers
348385,1,Cash loans,F,112500.0,332946.0,18189.0,Working,Secondary / secondary special,34,Laborers
348433,1,Cash loans,M,180000.0,521280.0,35392.5,State servant,Secondary / secondary special,32,Drivers
348457,1,Cash loans,M,211500.0,943425.0,27715.5,Working,Secondary / secondary special,49,Laborers
348505,1,Cash loans,F,180000.0,521280.0,28408.5,Working,Secondary / secondary special,40,Sales staff
348508,1,Cash loans,M,225000.0,50940.0,6174.0,Working,Secondary / secondary special,31,Security staff
348529,1,Cash loans,F,135000.0,1275921.0,37305.0,Working,Secondary / secondary special,41,Sales staff
348532,1,Cash loans,F,62100.0,314100.0,17167.5,Working,Secondary / secondary special,28,Security staff
348543,1,Cash loans,F,67500.0,343800.0,16852.5,State servant,Higher education,26,Medicine staff
348561,1,Cash loans,F,135000.0,360000.0,23004.0,Working,Secondary / secondary special,40,Managers
